id,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Fire Alarm
22490,1654755821,-18.816,53.62,1377,401,1
22491,1654755822,-18.825,53.7,1415,424,1
22492,1654755823,-18.834,53.73,1427,415,1
22493,1654755824,-18.844,53.82,1358,400,1
22494,1654755825,-18.853,53.87,1400,408,1
22495,1654755826,-18.863,53.89,1398,404,1
22496,1654755827,-18.872,53.98,1331,401,1
22497,1654755828,-18.881,54.05,1392,403,1
22498,1654755829,-18.891,54.08,1346,400,1
22499,1654755830,-18.9,54.11,1337,406,1
22500,1654755831,-18.909,54.19,1375,403,1
22501,1654755832,-18.918,54.2,1266,400,1
22502,1654755833,-18.928,53.38,1300,400,1
22503,1654755834,-18.937,52.49,1377,401,1
22504,1654755835,-18.946,51.65,1331,400,1
22505,1654755836,-18.955,51,1291,400,1
22506,1654755837,-18.965,50.47,1333,400,1
22507,1654755838,-18.974,50.02,1287,400,1
22508,1654755839,-18.983,49.65,1312,400,1
22509,1654755840,-18.992,49.37,1327,400,1
22510,1654755841,-19.001,49.11,1320,400,1
22511,1654755842,-19.011,48.93,1362,410,1
22512,1654755843,-19.02,48.79,1314,400,1
22513,1654755844,-19.029,48.63,1339,400,1
22514,1654755845,-19.038,48.51,1314,400,1
22515,1654755846,-19.047,48.45,1335,402,1
22516,1654755847,-19.056,48.34,1321,400,1
22517,1654755848,-19.065,48.28,1295,400,1
22518,1654755849,-19.074,48.22,1346,402,1
22519,1654755850,-19.083,48.06,1312,400,1
22520,1654755851,-19.092,48.07,1331,400,1
22521,1654755852,-19.101,48,1323,404,1
22522,1654755853,-19.111,47.9,1339,400,1
22523,1654755854,-19.12,47.89,1320,407,1
22524,1654755855,-19.129,47.82,1308,400,1
22525,1654755856,-19.138,47.78,1304,410,1
22526,1654755857,-19.146,47.76,1312,400,1
22527,1654755858,-19.155,47.66,1316,406,1
22528,1654755859,-19.164,47.64,1289,400,1
22529,1654755860,-19.173,47.63,1299,400,1
22530,1654755861,-19.182,47.61,1302,400,1
22531,1654755862,-19.191,47.57,1385,426,1
22532,1654755863,-19.2,48.35,1360,430,1
22533,1654755864,-19.209,49.21,1375,425,1
22534,1654755865,-19.218,49.99,1379,415,1
22535,1654755866,-19.227,50.64,1327,414,1
22536,1654755867,-19.236,51.15,1348,410,1
22537,1654755868,-19.244,51.61,1366,412,1
22538,1654755869,-19.253,51.97,1346,411,1
22539,1654755870,-19.262,52.2,1373,420,1
22540,1654755871,-19.271,52.47,1364,407,1
22541,1654755872,-19.28,52.7,1327,404,1
22542,1654755873,-19.289,52.84,1346,404,1
22543,1654755874,-19.297,52.97,1331,400,1
22544,1654755875,-19.306,53.13,1346,412,1
22545,1654755876,-19.315,53.22,1331,403,1
22546,1654755877,-19.324,53.34,1366,406,1
22547,1654755878,-19.332,53.43,1344,401,1
22548,1654755879,-19.341,53.5,1344,400,1
22549,1654755880,-19.35,53.6,1316,407,1
22550,1654755881,-19.358,53.65,1304,400,1
22551,1654755882,-19.367,53.72,1344,404,1
22552,1654755883,-19.376,53.8,1306,400,1
22553,1654755884,-19.384,53.87,1276,400,1
22554,1654755885,-19.393,53.9,1323,401,1
22555,1654755886,-19.402,53.95,1327,405,1
22556,1654755887,-19.41,54.02,1312,401,1
22557,1654755888,-19.419,54.05,1297,405,1
22558,1654755889,-19.427,54.14,1304,400,1
22559,1654755890,-19.436,54.18,1281,400,1
22560,1654755891,-19.445,54.24,1249,400,1
22561,1654755892,-19.453,54.22,1187,400,1
22562,1654755893,-19.462,53.49,1208,400,1
22563,1654755894,-19.47,52.53,1231,400,1
22564,1654755895,-19.479,51.72,1276,400,1
22565,1654755896,-19.487,51.03,1224,400,1
22566,1654755897,-19.496,50.48,1245,400,1
22567,1654755898,-19.504,50.03,1276,400,1
22568,1654755899,-19.513,49.64,1256,400,1
22569,1654755900,-19.521,49.39,1266,400,1
22570,1654755901,-19.529,49.16,1277,400,1
22571,1654755902,-19.538,48.94,1295,400,1
22572,1654755903,-19.546,48.78,1302,400,1
22573,1654755904,-19.555,48.68,1251,400,1
22574,1654755905,-19.563,48.52,1283,400,1
22575,1654755906,-19.571,48.42,1247,400,1
22576,1654755907,-19.58,48.32,1279,400,1
22577,1654755908,-19.588,48.26,1266,400,1
22578,1654755909,-19.597,48.14,1281,400,1
22579,1654755910,-19.605,48.06,1295,402,1
22580,1654755911,-19.613,48.06,1308,405,1
22581,1654755912,-19.621,48.01,1316,400,1
22582,1654755913,-19.63,47.94,1283,400,1
22583,1654755914,-19.638,47.87,1316,400,1
22584,1654755915,-19.646,47.83,1279,400,1
22585,1654755916,-19.655,47.78,1295,400,1
22586,1654755917,-19.663,47.72,1304,406,1
22587,1654755918,-19.671,47.72,1264,400,1
22588,1654755919,-19.679,47.7,1297,400,1
22589,1654755920,-19.687,47.63,1279,400,1
22590,1654755921,-19.696,47.62,1289,400,1
22591,1654755922,-19.704,47.59,1390,433,1
22592,1654755923,-19.712,48.34,1379,419,1
22593,1654755924,-19.72,49.21,1377,420,1
22594,1654755925,-19.728,50.02,1348,413,1
22595,1654755926,-19.736,50.65,1331,413,1
22596,1654755927,-19.744,51.18,1381,429,1
22597,1654755928,-19.753,51.57,1379,422,1
22598,1654755929,-19.761,51.96,1362,413,1
22599,1654755930,-19.769,52.25,1366,404,1
22600,1654755931,-19.777,52.47,1343,418,1
22601,1654755932,-19.785,52.64,1335,413,1
22602,1654755933,-19.793,52.83,1364,420,1
22603,1654755934,-19.801,52.98,1344,407,1
22604,1654755935,-19.809,53.12,1373,418,1
22605,1654755936,-19.817,53.23,1375,417,1
22606,1654755937,-19.825,53.35,1337,407,1
22607,1654755938,-19.833,53.38,1364,417,1
22608,1654755939,-19.841,53.49,1362,411,1
22609,1654755940,-19.849,53.58,1329,404,1
22610,1654755941,-19.857,53.65,1335,400,1
22611,1654755942,-19.865,53.72,1350,404,1
22612,1654755943,-19.872,53.8,1352,410,1
22613,1654755944,-19.88,53.84,1356,411,1
22614,1654755945,-19.888,53.88,1356,415,1
22615,1654755946,-19.896,53.95,1375,421,1
22616,1654755947,-19.904,54.02,1333,400,1
22617,1654755948,-19.912,54.03,1354,409,1
22618,1654755949,-19.92,54.08,1310,402,1
22619,1654755950,-19.927,54.15,1354,406,1
22620,1654755951,-19.935,54.18,1333,404,1
22621,1654755952,-19.943,54.22,1233,400,1
22622,1654755953,-19.951,53.44,1268,400,1
22623,1654755954,-19.959,52.55,1231,400,1
22624,1654755955,-19.966,51.7,1249,400,1
22625,1654755956,-19.974,50.99,1239,400,1
22626,1654755957,-19.982,50.46,1266,400,1
22627,1654755958,-19.989,49.99,1299,400,1
22628,1654755959,-19.997,49.69,1312,400,1
22629,1654755960,-20.005,49.35,1302,400,1
22630,1654755961,-20.013,49.15,1293,400,1
22631,1654755962,-20.02,48.97,1306,400,1
22632,1654755963,-20.028,48.78,1293,400,1
22633,1654755964,-20.035,48.66,1320,400,1
22634,1654755965,-20.043,48.53,1325,400,1
22635,1654755966,-20.051,48.4,1337,400,1
22636,1654755967,-20.058,48.33,1352,402,1
22637,1654755968,-20.066,48.22,1304,400,1
22638,1654755969,-20.073,48.13,1356,403,1
22639,1654755970,-20.081,48.08,1341,400,1
22640,1654755971,-20.088,48.03,1302,400,1
22641,1654755972,-20.096,47.94,1320,400,1
22642,1654755973,-20.104,47.9,1320,400,1
22643,1654755974,-20.111,47.85,1323,408,1
22644,1654755975,-20.119,47.82,1329,400,1
22645,1654755976,-20.126,47.71,1337,400,1
22646,1654755977,-20.133,47.69,1308,400,1
22647,1654755978,-20.141,47.65,1308,400,1
22648,1654755979,-20.148,47.6,1316,411,1
22649,1654755980,-20.156,47.59,1348,406,1
22650,1654755981,-20.163,47.57,1331,403,1
22651,1654755982,-20.171,47.6,1404,414,1
22652,1654755983,-20.178,48.34,1402,421,1
22653,1654755984,-20.185,49.24,1392,433,1
22654,1654755985,-20.193,49.99,1387,422,1
22655,1654755986,-20.2,50.62,1371,415,1
22656,1654755987,-20.207,51.15,1346,402,1
22657,1654755988,-20.215,51.61,1339,408,1
22658,1654755989,-20.222,51.96,1321,400,1
22659,1654755990,-20.229,52.25,1344,400,1
22660,1654755991,-20.236,52.45,1348,410,1
22661,1654755992,-20.244,52.63,1354,414,1
22662,1654755993,-20.251,52.84,1366,413,1
22663,1654755994,-20.258,53,1337,410,1
22664,1654755995,-20.265,53.16,1352,404,1
22665,1654755996,-20.273,53.25,1398,415,1
22666,1654755997,-20.28,53.37,1398,420,1
22667,1654755998,-20.287,53.43,1398,410,1
22668,1654755999,-20.294,53.57,1356,402,1
22669,1654756000,-20.301,53.64,1348,402,1
22670,1654756001,-20.308,53.65,1375,413,1
22671,1654756002,-20.316,53.75,1362,401,1
22672,1654756003,-20.323,53.78,1356,407,1
22673,1654756004,-20.33,53.88,1360,407,1
22674,1654756005,-20.337,53.93,1367,408,1
22675,1654756006,-20.344,54,1367,410,1
22676,1654756007,-20.351,54.04,1350,410,1
22677,1654756008,-20.358,54.06,1371,408,1
22678,1654756009,-20.365,54.11,1373,419,1
22679,1654756010,-20.372,54.17,1329,410,1
22680,1654756011,-20.379,54.15,1373,407,1
22681,1654756012,-20.386,54.24,1316,400,1
22682,1654756013,-20.393,53.41,1285,400,1
22683,1654756014,-20.4,52.57,1291,400,1
22684,1654756015,-20.407,51.7,1299,400,1
22685,1654756016,-20.414,50.97,1314,400,1
22686,1654756017,-20.421,50.43,1314,400,1
22687,1654756018,-20.428,50.03,1325,400,1
22688,1654756019,-20.435,49.62,1323,400,1
22689,1654756020,-20.442,49.42,1337,401,1
22690,1654756021,-20.448,49.16,1367,400,1
22691,1654756022,-20.455,48.99,1356,400,1
22692,1654756023,-20.462,48.78,1392,408,1
22693,1654756024,-20.469,48.64,1320,400,1
22694,1654756025,-20.476,48.54,1337,404,1
22695,1654756026,-20.483,48.42,1350,401,1
22696,1654756027,-20.489,48.32,1348,406,1
22697,1654756028,-20.496,48.25,1316,400,1
22698,1654756029,-20.503,48.22,1339,400,1
22699,1654756030,-20.51,48.12,1321,400,1
22700,1654756031,-20.516,48.07,1344,400,1
22701,1654756032,-20.523,47.95,1325,400,1
22702,1654756033,-20.53,47.91,1314,400,1
22703,1654756034,-20.536,47.92,1325,400,1
22704,1654756035,-20.543,47.81,1323,401,1
22705,1654756036,-20.55,47.78,1306,400,1
22706,1654756037,-20.556,47.74,1343,400,1
22707,1654756038,-20.563,47.67,1356,400,1
22708,1654756039,-20.57,47.7,1327,400,1
22709,1654756040,-20.576,47.66,1329,401,1
22710,1654756041,-20.583,47.67,1306,400,1
22711,1654756042,-20.589,47.58,1408,420,1
22712,1654756043,-20.596,48.37,1429,423,1
22713,1654756044,-20.603,49.21,1398,423,1
22714,1654756045,-20.609,50.03,1367,423,1
22715,1654756046,-20.616,50.69,1398,426,1
22716,1654756047,-20.622,51.17,1387,420,1
22717,1654756048,-20.629,51.61,1344,401,1
22718,1654756049,-20.635,51.98,1321,402,1
22719,1654756050,-20.642,52.27,1383,413,1
22720,1654756051,-20.648,52.53,1360,408,1
22721,1654756052,-20.654,52.68,1360,418,1
22722,1654756053,-20.661,52.85,1367,403,1
22723,1654756054,-20.667,52.99,1373,409,1
22724,1654756055,-20.674,53.14,1360,404,1
22725,1654756056,-20.68,53.22,1369,412,1
22726,1654756057,-20.686,53.35,1356,403,1
22727,1654756058,-20.693,53.45,1329,401,1
22728,1654756059,-20.699,53.55,1354,405,1
22729,1654756060,-20.706,53.6,1339,410,1
22730,1654756061,-20.712,53.64,1360,413,1
22731,1654756062,-20.718,53.75,1329,401,1
22732,1654756063,-20.724,53.81,1360,421,1
22733,1654756064,-20.731,53.87,1333,405,1
22734,1654756065,-20.737,53.92,1318,400,1
22735,1654756066,-20.743,53.95,1335,404,1
22736,1654756067,-20.749,54,1348,407,1
22737,1654756068,-20.756,54.05,1362,401,1
22738,1654756069,-20.762,54.12,1371,407,1
22739,1654756070,-20.768,54.14,1346,403,1
22740,1654756071,-20.774,54.21,1331,406,1
22741,1654756072,-20.78,54.21,1331,400,1
22742,1654756073,-20.786,53.48,1320,400,1
22743,1654756074,-20.793,52.52,1308,400,1
22744,1654756075,-20.799,51.72,1308,400,1
22745,1654756076,-20.805,51.01,1310,400,1
22746,1654756077,-20.811,50.44,1314,400,1
22747,1654756078,-20.817,50.03,1352,408,1
22748,1654756079,-20.823,49.72,1321,400,1
22749,1654756080,-20.829,49.37,1302,400,1
22750,1654756081,-20.835,49.12,1335,406,1
22751,1654756082,-20.841,48.98,1335,401,1
22752,1654756083,-20.847,48.79,1343,401,1
22753,1654756084,-20.853,48.65,1375,400,1
22754,1654756085,-20.859,48.55,1362,404,1
22755,1654756086,-20.865,48.43,1377,403,1
22756,1654756087,-20.871,48.35,1323,401,1
22757,1654756088,-20.877,48.28,1358,401,1
22758,1654756089,-20.883,48.19,1387,406,1
22759,1654756090,-20.889,48.11,1366,410,1
22760,1654756091,-20.895,48.07,1341,404,1
22761,1654756092,-20.901,47.99,1325,400,1
22762,1654756093,-20.906,47.94,1377,416,1
22763,1654756094,-20.912,47.89,1341,400,1
22764,1654756095,-20.918,47.85,1371,401,1
22765,1654756096,-20.924,47.83,1369,414,1
22766,1654756097,-20.93,47.72,1369,404,1
22767,1654756098,-20.935,47.71,1346,406,1
22768,1654756099,-20.941,47.7,1339,408,1
22769,1654756100,-20.947,47.63,1339,400,1
22770,1654756101,-20.953,47.58,1325,400,1
22771,1654756102,-20.958,47.6,1402,426,1
22772,1654756103,-20.964,48.34,1419,426,1
22773,1654756104,-20.97,49.18,1434,437,1
22774,1654756105,-20.976,50.02,1425,426,1
22775,1654756106,-20.981,50.63,1360,418,1
22776,1654756107,-20.987,51.16,1375,411,1
22777,1654756108,-20.993,51.58,1398,408,1
22778,1654756109,-20.998,51.97,1373,410,1
22779,1654756110,-21.004,52.27,1390,418,1
22780,1654756111,-21.009,52.49,1358,407,1
22781,1654756112,-21.015,52.71,1341,408,1
22782,1654756113,-21.021,52.87,1364,413,1
22783,1654756114,-21.026,53.01,1389,417,1
22784,1654756115,-21.032,53.08,1394,401,1
22785,1654756116,-21.037,53.26,1360,406,1
22786,1654756117,-21.043,53.36,1383,414,1
22787,1654756118,-21.048,53.43,1396,415,1
22788,1654756119,-21.054,53.5,1381,412,1
22789,1654756120,-21.059,53.61,1371,412,1
22790,1654756121,-21.065,53.67,1406,409,1
22791,1654756122,-21.07,53.75,1352,412,1
22792,1654756123,-21.075,53.81,1379,419,1
22793,1654756124,-21.081,53.84,1421,409,1
22794,1654756125,-21.086,53.92,1364,404,1
22795,1654756126,-21.092,53.99,1385,413,1
22796,1654756127,-21.097,54.03,1356,400,1
22797,1654756128,-21.102,54.08,1341,411,1
22798,1654756129,-21.108,54.15,1344,404,1
22799,1654756130,-21.113,54.15,1369,403,1
22800,1654756131,-21.118,54.2,1354,400,1
22801,1654756132,-21.124,54.26,1339,400,1
22802,1654756133,-21.129,53.45,1277,400,1
22803,1654756134,-21.134,52.53,1304,400,1
22804,1654756135,-21.139,51.73,1316,400,1
22805,1654756136,-21.145,51.04,1308,400,1
22806,1654756137,-21.15,50.47,1325,400,1
22807,1654756138,-21.155,50.04,1358,400,1
22808,1654756139,-21.16,49.66,1333,400,1
22809,1654756140,-21.165,49.41,1373,406,1
22810,1654756141,-21.171,49.18,1339,400,1
22811,1654756142,-21.176,49,1371,400,1
22812,1654756143,-21.181,48.84,1344,400,1
22813,1654756144,-21.186,48.68,1337,400,1
22814,1654756145,-21.191,48.55,1331,400,1
22815,1654756146,-21.196,48.44,1358,401,1
22816,1654756147,-21.201,48.33,1337,400,1
22817,1654756148,-21.206,48.26,1350,400,1
22818,1654756149,-21.211,48.19,1369,401,1
22819,1654756150,-21.216,48.15,1306,400,1
22820,1654756151,-21.221,48.05,1323,400,1
22821,1654756152,-21.226,47.99,1352,400,1
22822,1654756153,-21.231,47.94,1356,408,1
22823,1654756154,-21.236,47.88,1320,400,1
22824,1654756155,-21.241,47.84,1302,400,1
22825,1654756156,-21.246,47.78,1366,401,1
22826,1654756157,-21.251,47.73,1343,402,1
22827,1654756158,-21.256,47.69,1360,404,1
22828,1654756159,-21.261,47.69,1354,402,1
22829,1654756160,-21.266,47.63,1329,400,1
22830,1654756161,-21.271,47.61,1346,411,1
22831,1654756162,-21.276,47.62,1392,422,1
22832,1654756163,-21.28,48.34,1467,440,1
22833,1654756164,-21.285,49.17,1406,421,1
22834,1654756165,-21.29,50.03,1421,429,1
22835,1654756166,-21.295,50.62,1390,422,1
22836,1654756167,-21.3,51.18,1390,417,1
22837,1654756168,-21.304,51.61,1396,414,1
22838,1654756169,-21.309,51.97,1389,419,1
22839,1654756170,-21.314,52.21,1392,410,1
22840,1654756171,-21.319,52.47,1410,424,1
22841,1654756172,-21.323,52.65,1385,417,1
22842,1654756173,-21.328,52.84,1404,427,1
22843,1654756174,-21.333,52.99,1373,408,1
22844,1654756175,-21.337,53.16,1373,406,1
22845,1654756176,-21.342,53.23,1402,427,1
22846,1654756177,-21.347,53.35,1408,414,1
22847,1654756178,-21.351,53.44,1385,405,1
22848,1654756179,-21.356,53.52,1383,408,1
22849,1654756180,-21.36,53.6,1385,413,1
22850,1654756181,-21.365,53.7,1410,415,1
22851,1654756182,-21.369,53.74,1375,412,1
22852,1654756183,-21.374,53.81,1408,422,1
22853,1654756184,-21.378,53.87,1408,416,1
22854,1654756185,-21.383,53.94,1387,407,1
22855,1654756186,-21.387,53.95,1417,414,1
22856,1654756187,-21.392,54.04,1417,410,1
22857,1654756188,-21.396,54.08,1385,413,1
22858,1654756189,-21.401,54.08,1406,418,1
22859,1654756190,-21.405,54.15,1381,413,1
22860,1654756191,-21.41,54.19,1412,412,1
22861,1654756192,-21.414,54.23,1283,400,1
22862,1654756193,-21.418,53.46,1329,400,1
22863,1654756194,-21.423,52.55,1327,400,1
22864,1654756195,-21.427,51.7,1321,400,1
22865,1654756196,-21.431,50.99,1293,400,1
22866,1654756197,-21.436,50.48,1343,400,1
22867,1654756198,-21.44,50,1366,406,1
22868,1654756199,-21.444,49.7,1337,402,1
22869,1654756200,-21.449,49.39,1369,406,1
22870,1654756201,-21.453,49.16,1346,400,1
22871,1654756202,-21.457,48.94,1333,400,1
22872,1654756203,-21.461,48.8,1323,400,1
22873,1654756204,-21.466,48.64,1367,400,1
22874,1654756205,-21.47,48.52,1356,402,1
22875,1654756206,-21.474,48.43,1375,413,1
22876,1654756207,-21.478,48.35,1379,409,1
22877,1654756208,-21.482,48.25,1337,400,1
22878,1654756209,-21.486,48.15,1344,400,1
22879,1654756210,-21.49,48.09,1364,401,1
22880,1654756211,-21.495,48.07,1358,411,1
22881,1654756212,-21.499,47.98,1293,400,1
22882,1654756213,-21.503,47.97,1383,404,1
22883,1654756214,-21.507,47.9,1352,408,1
22884,1654756215,-21.511,47.85,1360,400,1
22885,1654756216,-21.515,47.8,1346,408,1
22886,1654756217,-21.519,47.75,1325,400,1
22887,1654756218,-21.523,47.73,1335,400,1
22888,1654756219,-21.527,47.68,1350,400,1
22889,1654756220,-21.531,47.68,1329,402,1
22890,1654756221,-21.535,47.63,1339,400,1
22891,1654756222,-21.539,47.57,1427,437,1
22892,1654756223,-21.543,48.35,1457,434,1
22893,1654756224,-21.547,49.22,1415,424,1
22894,1654756225,-21.55,50.01,1448,431,1
22895,1654756226,-21.554,50.68,1389,420,1
22896,1654756227,-21.558,51.2,1367,421,1
22897,1654756228,-21.562,51.64,1398,431,1
22898,1654756229,-21.566,52,1396,416,1
22899,1654756230,-21.57,52.28,1354,413,1
22900,1654756231,-21.573,52.53,1383,404,1
22901,1654756232,-21.577,52.72,1377,416,1
22902,1654756233,-21.581,52.86,1339,400,1
22903,1654756234,-21.585,53.04,1389,413,1
22904,1654756235,-21.588,53.14,1348,408,1
22905,1654756236,-21.592,53.3,1364,401,1
22906,1654756237,-21.596,53.34,1354,408,1
22907,1654756238,-21.599,53.45,1350,412,1
22908,1654756239,-21.603,53.52,1415,404,1
22909,1654756240,-21.607,53.61,1356,401,1
22910,1654756241,-21.61,53.68,1410,417,1
22911,1654756242,-21.614,53.75,1415,417,1
22912,1654756243,-21.618,53.79,1383,400,1
22913,1654756244,-21.621,53.87,1379,412,1
22914,1654756245,-21.625,53.9,1364,408,1
22915,1654756246,-21.628,54.01,1392,412,1
22916,1654756247,-21.632,54.03,1398,418,1
22917,1654756248,-21.635,54.07,1396,420,1
22918,1654756249,-21.639,54.14,1398,419,1
22919,1654756250,-21.642,54.15,1400,420,1
22920,1654756251,-21.646,54.21,1385,406,1
22921,1654756252,-21.649,54.25,1297,400,1
22922,1654756253,-21.653,53.49,1266,400,1
22923,1654756254,-21.656,52.56,1335,400,1
22924,1654756255,-21.66,51.73,1304,400,1
22925,1654756256,-21.663,51.03,1299,400,1
22926,1654756257,-21.666,50.49,1325,400,1
22927,1654756258,-21.67,50.05,1331,400,1
22928,1654756259,-21.673,49.71,1348,400,1
22929,1654756260,-21.676,49.44,1329,400,1
22930,1654756261,-21.68,49.22,1310,400,1
22931,1654756262,-21.683,49.03,1258,400,1
22932,1654756263,-21.686,48.85,1302,400,1
22933,1654756264,-21.69,48.7,1300,400,1
22934,1654756265,-21.693,48.58,1283,400,1
22935,1654756266,-21.696,48.47,1272,400,1
22936,1654756267,-21.699,48.41,1306,400,1
22937,1654756268,-21.703,48.28,1310,400,1
22938,1654756269,-21.706,48.25,1304,400,1
22939,1654756270,-21.709,48.17,1321,400,1
22940,1654756271,-21.712,48.06,1318,400,1
22941,1654756272,-21.715,48.05,1295,400,1
22942,1654756273,-21.718,48.01,1321,400,1
22943,1654756274,-21.721,47.93,1268,400,1
22944,1654756275,-21.725,47.89,1295,400,1
22945,1654756276,-21.728,47.85,1350,403,1
22946,1654756277,-21.731,47.8,1350,400,1
22947,1654756278,-21.734,47.79,1312,400,1
22948,1654756279,-21.737,47.72,1325,400,1
22949,1654756280,-21.74,47.69,1291,400,1
22950,1654756281,-21.743,47.64,1299,400,1
22951,1654756282,-21.746,47.65,1346,411,1
22952,1654756283,-21.749,48.38,1394,429,1
22953,1654756284,-21.752,49.29,1310,415,1
22954,1654756285,-21.755,50.05,1377,426,1
22955,1654756286,-21.758,50.7,1350,411,1
22956,1654756287,-21.76,51.23,1341,413,1
22957,1654756288,-21.763,51.63,1281,400,1
22958,1654756289,-21.766,52.06,1270,400,1
22959,1654756290,-21.769,52.35,1291,410,1
22960,1654756291,-21.772,52.56,1312,410,1
22961,1654756292,-21.775,52.8,1285,402,1
22962,1654756293,-21.777,52.94,1293,409,1
22963,1654756294,-21.78,53.07,1299,400,1
22964,1654756295,-21.783,53.19,1287,406,1
22965,1654756296,-21.786,53.32,1327,400,1
22966,1654756297,-21.789,53.42,1251,406,1
22967,1654756298,-21.791,53.52,1316,417,1
22968,1654756299,-21.794,53.59,1346,410,1
22969,1654756300,-21.797,53.66,1295,407,1
22970,1654756301,-21.799,53.73,1308,406,1
22971,1654756302,-21.802,53.83,1274,400,1
22972,1654756303,-21.805,53.89,1291,400,1
22973,1654756304,-21.807,53.94,1281,402,1
22974,1654756305,-21.81,54.03,1325,411,1
22975,1654756306,-21.812,54.06,1258,400,1
22976,1654756307,-21.815,54.12,1344,405,1
22977,1654756308,-21.818,54.15,1297,400,1
22978,1654756309,-21.82,54.14,1318,413,1
22979,1654756310,-21.823,54.23,1268,400,1
22980,1654756311,-21.825,54.24,1323,403,1
22981,1654756312,-21.828,54.31,1233,400,1
22982,1654756313,-21.83,53.51,1235,400,1
22983,1654756314,-21.833,52.62,1249,400,1
22984,1654756315,-21.835,51.76,1258,400,1
22985,1654756316,-21.837,51.08,1245,400,1
